"","xh","r","p","fisrtYear","endYear","r_nino","p_nino","code","code_simple","lon","lat"
"793",1647,0.153764568702207,0.343483537331085,1891,2011,-0.0842754276571858,0.605139133155593,"germ238","germ238",8.11555,49.34444
"794",1649,0.278136122013321,0.082249455307356,1942,2010,-0.162403520459697,0.316717236538392,"germ240","germ240",7.32473,49.29578
"795",1650,0.184099113689638,0.255464572392199,1920,2010,-0.154173586286553,0.34218586723781,"germ241","germ241",7.75555,50.4393
"796",1651,0.232091641779,0.149558476182207,1956,2010,-0.204708706798242,0.205117423804919,"germ242","germ242",7.94889,50.68778
"797",1652,0.19719613206296,0.22259785959258,1892,2010,-0.1233564111786,0.448248405101063,"germ243","germ243",7.75555,50.4393
"798",1653,0.274259601967085,0.0867901041877751,1917,2010,-0.208534507329216,0.196593710126814,"germ244","germ244",7.97416,50.81
"799",1654,0.164547635230285,0.310283415973395,1884,2012,-0.157564487796617,0.331543915599671,"germ245","germ245",8.159,50.69063
"800",1655,0.200521050856815,0.214739216910556,1859,2012,-0.188383223637701,0.24437601449377,"germ246","germ246",8.2329,50.70145
"801",1669,-0.355077886923698,0.0245555497887923,1893,2003,0.0809655264004133,0.619435956285478,"gree008","gree008",20.9,40.3
"802",1674,-0.283784199988435,0.0759672340408185,757,2014,0.0414161447976422,0.799695325721783,"gree013","gree013",20.9068,40.0688
"803",1675,-0.468008378996574,0.00232410378254741,1324,2014,0.148827218250181,0.359385264590953,"gree014","gree014",20.9068,40.0688
"804",1676,-0.25929807279642,0.106156421912896,777,2015,0.0737464742568657,0.651095827332374,"gree015","gree015",20.9068,40.0688
"805",1677,-0.169707849745628,0.29514137116017,1449,2014,0.0770413773618278,0.636566360104697,"gree016","gree016",20.9068,40.0688
"806",1678,-0.279064850007649,0.0811895734714228,1470,2015,0.0828804614517195,0.611147274131237,"gree017","gree017",20.9068,40.0688
"807",1679,-0.318563087401314,0.0451327529545284,1546,2015,0.203073374623747,0.208838395130735,"gree018","gree018",20.9068,40.0688
"808",1680,-0.354320210259903,0.0248846687680694,1612,2015,0.260623106252685,0.104318969079974,"gree019","gree019",20.9068,40.0688
"809",1681,-0.330400202981368,0.0373196659505565,1627,2015,0.115958578128058,0.476130457466326,"gree020","gree020",20.9068,40.0688
"810",1706,-0.278710361331943,0.0815928599076574,1914,2005,0.280362084132366,0.0797269914525302,"ital026","ital026",12,46
"811",1708,0.138653432037494,0.393522691263565,1938,2007,-0.154342309576373,0.341651445149932,"ital028","ital028",14,42
"812",1720,-0.224645627275166,0.163433274588851,1716,2007,0.153803215869542,0.343360794446306,"ital040","ital040",10.4742,46.1761
"813",1721,-0.207859737705652,0.198078682552439,1770,2008,0.120867194303342,0.45752934303387,"ital041","ital041",10.5683,46.0894
"814",1722,0.0481770949112641,0.767834876546249,1661,2004,-0.0283093816880258,0.862335941274317,"ital042","ital042",10.6608,46.2586
"815",1723,-0.252623796644564,0.115788406557064,1870,2004,0.0841298005733402,0.605765162115028,"ital043","ital043",10.6028,46.2389
"816",1724,-0.0805738252413956,0.621137192620944,1951,2013,0.0433548649971196,0.790524020066533,"ital044","ital044",14.35,41.8833
"817",1725,0.127097310147346,0.434495759140657,1881,2013,-0.1083385060447,0.50577660826732,"ital045","ital045",14.35,41.8833
"818",1726,-0.192898587315003,0.233045007256978,1891,2013,-0.192726851179264,0.233469309146492,"ital046","ital046",15.041,37.805
"819",1727,-0.294275829942176,0.0653003031269477,1936,2013,0.0814420221853245,0.617369074980392,"ital047","ital047",15.065,37.765
"820",1728,-0.226256959021552,0.160354573024313,1894,2014,-0.0806951518986283,0.620610038281213,"ital048","ital048",15.055,37.785
"821",1729,-0.124569252309072,0.443763852386064,1905,2014,-0.00720101970436088,0.964825018187812,"ital049","ital049",14.92,37.735
"822",1731,-0.221981267266402,0.168617398302139,1913,2015,0.30283881113841,0.057504127608483,"ital051","ital051",10.68525,46.4203
"823",1739,-0.0471587086487642,0.772611312833061,1910,2006,-0.321634882572888,0.0429882515470546,"latv002","latv002",22.25,57.2167
"824",1751,-0.252720323781725,0.115644560021686,1897,2003,0.143123110922614,0.37829910681797,"lith013","lith013",26.03,55.43
"825",1752,-0.175337573972037,0.279173197101425,1870,2006,0.0203638719430961,0.90074424240535,"lith014","lith014",23.43,54.82
"826",1753,0.155545017016423,0.337856800051768,1904,2006,-0.0652732115099875,0.689038216164083,"lith015","lith015",23.27,56.37
"827",1754,-0.194123466123916,0.230033970264974,1866,2006,0.118366221584653,0.4669574125886,"lith016","lith016",23.72,53.93
"828",1755,-0.00182417587911494,0.99108681282677,1871,2006,-0.103728674925883,0.524153105339856,"lith017","lith017",23.5,54.68
"829",1756,0.118843208917511,0.465151343373901,1906,2006,-0.0870207383399213,0.593389971529306,"lith018","lith018",22.75,55.08
"830",1757,-0.0783578862110576,0.630797899021595,1884,2006,0.0227784326627022,0.889044641980618,"lith019","lith019",22.98,54.4
"831",1758,-0.222280464585009,0.168029409218664,1860,2006,0.121339968658955,0.455758701481163,"lith020","lith020",23.87,54.57
"832",1759,0.141167961178047,0.384914952625012,1876,2006,-0.127597596053162,0.432674474362199,"lith021","lith021",23.45,54.4
"833",1760,-0.0518349967002973,0.750749420465996,1879,2006,0.0140872812715816,0.931248010203984,"lith022","lith022",22.82,55.83
"834",1761,-0.0192552756564846,0.906122967609544,1898,2006,-0.012476228205534,0.939095016858759,"lith023","lith023",24.48,55.1
"835",1836,-0.214404673270445,0.184004554119476,1835,2013,0.255805435700602,0.111117744312707,"norw019","norw019",19.59,68.86
"836",1837,-0.17352850930378,0.284241696296448,1820,2013,0.148200895914826,0.361433694864975,"norw020","norw020",19.59,68.86
"837",1838,-0.176840245557214,0.275008261815215,1844,2014,0.290837346975255,0.0686569305988086,"norw021","norw021",19.34,69.06
"838",1839,-0.320513470388778,0.0437613494132153,1840,2014,0.337714589958868,0.0330706840916427,"norw022","norw022",19.34,69.06
"839",1840,-0.178584674495659,0.270224581792202,1895,2014,0.258551004042098,0.107203199699557,"norw023","norw023",18.73,69.36
"840",1841,-0.198608852470618,0.21923501214258,1852,2014,0.170523892755365,0.292791078383104,"norw024","norw024",18.73,69.36
"841",1842,-0.0774145802654319,0.634928952881795,1874,2013,0.0763201585126344,0.639735495953808,"norw025","norw025",16.06,68.57
"842",1843,-0.102241094444405,0.53015242956147,1797,2013,0.00591533220262899,0.971102321428198,"norw026","norw026",16.06,68.57
"843",1844,-0.0937378411870464,0.565074848014766,1899,2013,0.136432949905752,0.401216044132146,"norw027","norw027",20.32,69.35
"844",1845,-0.216459293685993,0.17973668433566,1825,2013,0.229751666757823,0.153822381710066,"norw028","norw028",20.32,69.35
"845",1846,-0.0925214495577235,0.57015587527022,1856,2015,0.161642026948422,0.319022308899884,"norw029","norw029",23.11,69.92
"846",1847,-0.128173892585951,0.430581741589556,1828,2015,0.22510852845431,0.162544484974747,"norw030","norw030",23.11,69.92
"847",1866,-0.176141585667594,0.276939635609179,1797,2004,0.0707748355536555,0.664310014896794,"pola022","pola022",19.05,49.5833
"848",1867,-0.0946660968421812,0.561211518474803,1848,2004,0.0573957998360829,0.725001524626342,"pola023","pola023",19.0833,49.2833
"849",1868,-0.0207478016644809,0.898882486292183,1849,2004,0.151004555106536,0.352318779362181,"pola024","pola024",19.0833,49.2833
"850",1869,-0.00811208352361807,0.960378040363773,1805,2004,-0.031214544067432,0.848365419400856,"pola025","pola025",20.0333,49.25
"851",1870,-0.066465469560108,0.683651138997651,1842,2004,0.0699864499420934,0.667832868760285,"pola026","pola026",20.0833,49.2333
"852",1871,-0.0301086472802432,0.853678373336353,1719,2004,-0.0613560703309062,0.706842930695939,"pola027","pola027",20.0333,49.25
"853",1872,0.0942994509570927,0.56273600430011,1834,2004,-0.0160215021469457,0.921835471749004,"pola028","pola028",20.0667,49.25
"854",1873,-0.158627881903376,0.328249358087253,1896,2003,0.0595797304656571,0.714968689797956,"pola029","pola029",20.1333,49.55
"855",1874,-0.184081131418702,0.255511811817896,1788,2004,0.15452319479295,0.341079070594604,"pola030","pola030",19.0333,49.5167
"856",1881,0.0416447737374328,0.79861236825111,1759,2004,-0.0383103947603208,0.814442314034172,"pola037","pola037",20.0167,49.25
"857",1884,-0.150947362834677,0.352503308376793,1600,2004,0.0257851493923199,0.87450843003848,"pola040","pola040",22.93,54.1
"858",1891,-0.0597401035539503,0.714233782316706,1810,2004,0.0251579554103983,0.877537456797342,"roma008","roma008",25.95,46.95
"859",1892,-0.0580730253264722,0.721885453367034,1836,2004,0.0357275239423258,0.826755014750602,"roma009","roma009",24.0667,45.6167
"860",1893,-0.277676690840656,0.0827777319756705,1907,2004,0.151833070234916,0.349652188992764,"roma010","roma010",22.7667,45.35
"861",1894,0.145770576073098,0.369448538051184,1894,2013,-0.0704597369056499,0.665717165643461,"roma011","roma011",26.34,47.87
"862",1895,-0.143455895842823,0.377179761512182,1892,2013,0.258185339151709,0.107718414007978,"roma012","roma012",23.6,47.7
"863",1899,0.171907115409669,0.288834872609445,1856,2012,-0.250444406014361,0.119072224341901,"slov004","slov004",15.509417,46.307071
"864",1958,0.26027165291339,0.104803957298762,1950,2008,-0.101412963316338,0.533506676790181,"spai060","spai060",-0.6833,40.3833
"865",1959,0.136105891231745,0.402356487433159,1958,2008,-0.130840363726907,0.42097258187742,"spai061","spai061",-0.7,40.3833
"866",1960,0.0939044532376459,0.564380518418663,1943,2008,-0.160385909066859,0.322847599555636,"spai062","spai062",-0.6833,40.35
"867",1961,0.0703522438514438,0.666197461275493,1963,2008,0.019124604100729,0.906757241389697,"spai063","spai063",-0.7,40.35
"868",1965,0.299713449098944,0.0602586281144534,1962,2007,-0.0344354024347562,0.832930207997945,"spai067","spai067",-0.5,41.8167
"869",1966,-0.0266463062698023,0.870352364460514,1660,2008,0.256812139081492,0.109670038385743,"spai068","spai068",-4.1636,40.6644
"870",1967,-0.086214978590481,0.596827993278814,1551,2005,0.0774040486792642,0.63497513618803,"spai069","spai069",1.4167,42.5333
"871",1968,0.0767230099433952,0.637964528199931,1936,2005,0.0474665102160485,0.771166780560401,"spai070","spai070",-1.1333,42.1
"872",1969,0.0273243222918671,0.867082573679926,1788,2008,-0.0273651812186468,0.866885597149487,"spai071","spai071",-4.0392,40.7853
"873",1970,-0.0182678196597494,0.910917430617446,1582,2008,-0.104290928176088,0.521894303071159,"spai072","spai072",-4.0411,40.7875
"874",1971,-0.144688420779554,0.373051181683413,1852,2005,0.276507489619902,0.0841340435338898,"spai073","spai073",-0.7333,42.8
"875",1976,-0.416203881664355,0.00755716642814384,1890,2008,0.484638840966737,0.00152909919965669,"spai078","spai078",-3.83,36.84
"876",1977,-0.267085820061323,0.0957025153059462,1890,2009,0.199909766326333,0.216169423106881,"spai079","spai079",-2.46,37.23
"877",1978,-0.0325313601314063,0.842047799437242,1943,2010,0.0777673009006215,0.633382984401352,"spai080","spai080",-2.21,37.67
"878",1979,-0.363079277937166,0.0212955176579924,1805,2009,0.290388586037767,0.0691048678720739,"spai081","spai081",-2.21,37.67
"879",1982,-0.0284764134195265,0.861531546123406,1400,2003,0.0340399713058421,0.834822014790328,"spai084","spai084",1.7,42.23
"880",1983,-0.333856578617202,0.0352593812033186,1699,2004,0.101137306254122,0.534625472315451,"svk001","svk001",20.0667,49.15
"881",1984,-0.233067793458891,0.147805556016482,1886,2004,0.196711925627699,0.223758579458489,"svk002","svk002",19.6,48.9333
"882",1985,-0.242701814646951,0.131306293342386,1856,2003,-0.0128870295841195,0.937093545114469,"svk003","svk003",20.0167,49.15
"883",1986,-0.0701068223697582,0.667294534816536,1888,2003,-0.0943282898132239,0.562616025037213,"svk004","svk004",20.0167,49.15
"884",1987,-0.0893035989917439,0.583697065178634,1898,2003,-0.0386816734530062,0.812675944643618,"svk005","svk005",19.6,48.8667
"885",1988,-0.29405160687862,0.0655151519236839,1753,2006,0.259727510022413,0.105558234261178,"svk006","svk006",20.2833,48.9167
"886",1989,-0.250926899478723,0.118339253801543,1862,2019,0.137255897305387,0.39835470717206,"svk007","svk007",19.605071,48.934338
"887",1990,-0.107289941291536,0.509927773187238,1884,2018,0.217190470769331,0.178235053634329,"svk008","svk008",20.42888,48.9533
"888",1991,0.00203568885373415,0.99005337856454,1789,2018,-0.0725452829977394,0.656424867990562,"svk009","svk009",20.162643,49.216688
"889",1992,-0.118373746732169,0.4669288903459,1855,2018,0.00926738956759235,0.954740614440389,"svk010","svk010",20.44128,48.95328
"890",1993,0.141515523582536,0.383733934151123,1843,2018,-0.0334240671241251,0.837770425164622,"svk011","svk011",19.16267,49.12258
"891",1994,-0.147047717695222,0.365223575310414,1760,2020,0.00851426737926726,0.958415316272096,"svk012","svk012",20.321719,49.234797
"892",1995,-0.0783047286781455,0.631030401026463,1802,2018,0.0660277512239169,0.685627139316097,"svk013","svk013",19.222849,48.985789
"893",1996,-0.284035413856942,0.0756968014376817,1872,2019,0.0131626303472441,0.935750999446664,"svk014","svk014",20.259371,49.149928
"894",1997,0.0605216890879141,0.710655828577784,1756,2018,-0.0520043908952718,0.749960973840261,"svk015","svk015",19.157253,49.01488
"895",1998,-0.326559747309461,0.039723159223503,1774,2018,0.305138943994991,0.0555418589704954,"svk016","svk016",20.3111,48.93609
"896",2019,-0.0807392822443997,0.620418341924577,1819,2004,-0.0466087197774895,0.775194326608203,"swed307","swed307",15.03,58.95
"897",2021,-0.0412648482812163,0.80041218254028,1808,2003,-0.16487782496212,0.309300032564806,"swed309","swed309",14.9,57.9
"898",2023,0.242994515867659,0.130827422303767,1819,2004,-0.418979734409637,0.00712621824959822,"swed311","swed311",18.7,59.2
"899",2024,0.015726066170695,0.923272509852478,1625,2004,-0.193356235226888,0.23191687854562,"swed312","swed312",14.73,60.45
"900",2025,0.0128547478369083,0.93725081186046,1862,2003,-0.166685388652353,0.303951756791281,"swed313","swed313",16.55,56.77
"901",2042,-0.170528016033686,0.292779233605071,1798,2006,0.0114863220229704,0.943919448183011,"swed330","swed330",20.1,67.9
"902",2043,-0.11820184584591,0.467580670252466,1830,2006,0.0536238704945679,0.74243585431524,"swed331","swed331",20.1,67.9
"903",2044,-0.135091210602863,0.405906499235199,1817,2006,0.101198098997054,0.534378638222583,"swed332","swed332",19.8,68.2
"904",2045,-0.186817217127026,0.248391056984362,1832,2006,0.113573757631611,0.485309148143649,"swed333","swed333",19.8,68.2
"905",2048,0.0662358900182271,0.684687275998966,1567,2011,-0.0196128554301708,0.904387586629712,"swed337","swed337",17.133,60.888
"906",2049,-0.0335243958519947,0.837289988766474,1810,2010,0.0224351713845613,0.890706536819161,"swed338","swed338",15.5833,59.5667
"907",2051,-0.011305050051603,0.944803118753651,1772,2013,-0.0835544806785535,0.608241092410582,"swed340","swed340",20.11,66.65
"908",2052,0.0937814568523066,0.564893048482819,1830,2013,-0.215619906779634,0.181471649201309,"swed341","swed341",20.11,66.65
"909",2053,-0.0785708095713652,0.629866960296802,1850,2009,-0.0112031106500829,0.945300085012825,"swed342","swed342",20.1,67.9
"910",2054,-0.126512431677525,0.436630380666966,1844,2009,0.0175124595569295,0.914587094438038,"swed343","swed343",20.1,67.9
"911",2055,-0.0836515350365439,0.607823108610714,1834,2009,-0.13004588352985,0.423822935067869,"swed344","swed344",17.99,59.44
"912",2056,-0.132925187387226,0.413544443152392,1856,2009,0.00702691601360264,0.965674956320739,"swed345","swed345",17.99,59.44
"913",2092,-0.15983363655784,0.3245384976358,1867,2005,0.204389582839819,0.205839887808385,"swit179","swit179",9.82,46.77
"914",2095,-0.129668671776133,0.425180040528572,1795,2006,0.34291904438585,0.0302961443817621,"swit182","swit182",9.4,46.58
"915",2098,-0.275325486792658,0.0855226897704234,1824,2007,0.247477658031107,0.123654357833307,"swit185","swit185",9.78,46.63
"916",2099,-0.163050601339301,0.314766760735572,1875,2007,0.16769674606812,0.300985207454544,"swit186","swit186",9.78,46.63
"917",2100,-0.299398233269645,0.0605421688872906,1907,2007,0.203923348100139,0.206898582526764,"swit187","swit187",9.08,47.03
"918",2101,0.148580398249357,0.360191668928453,1898,2007,0.0492887718085031,0.762630539089057,"swit188","swit188",7.57,46.3
"919",2102,-0.227556031924267,0.157903296453963,1843,2007,0.227297236018926,0.158389443192254,"swit189","swit189",9.07,47.03
"920",2103,-0.183322865038881,0.257509082451314,1845,2008,0.127619749313168,0.43259392389226,"swit190","swit190",8.82,46.55
"921",2104,-0.0288514243849444,0.85972606324674,1819,2008,0.189646369790457,0.241169506800177,"swit191","swit191",8.82,46.55
"922",2105,-0.269576511301556,0.0925318384175364,1775,2008,0.213848966897821,0.185171143087976,"swit192","swit192",9.2,46.62
"923",2106,-0.120831478138608,0.457663258166916,1809,2008,0.113997501994012,0.483671554950916,"swit193","swit193",9.2,46.62
